매장명,시도명,구군명,도로명주소,전화번호,위도,오픈일자
화성안녕DT,경기,화성시,경기도 화성시 효행로 751 (안녕동),1522-3232,37.2026342484652,20210812
동탄디엠시티,경기,화성시,"경기도 화성시 동탄대로 636-14 (영천동, 동탄역 대방디엠시티 더 센텀)",1522-3232,37.209675052899826,20210716
화성향남2지구,경기,화성시,"경기도 화성시 향남읍 발안양감로 187 발안양감로 187 센트럴프라자1동 108호,204호",1522-3232,37.1163585032065,20210629
남양화성로DT,경기,화성시,경기도 화성시 남양읍 화성로 1166 화성로 1166,1522-3232,37.21105630237535,20240808
화성향남발안DT,경기,화성시,경기도 화성시 향남읍 발안로 308 ,1522-3232,37.1334903068842,20230428
동탄호수공원,경기,화성시,경기도 화성시 동탄대로 181 (송동),1522-3232,37.17215165644,20200807
삼송역,경기,고양시 덕양구,경기도 고양시 덕양구 동송로 70 (삼송동),1522-3232,37.65226186576663,20200513
원흥역,경기,고양시 덕양구,경기도 고양시 덕양구 원흥5로 25 (원흥동),1522-3232,37.64941846846435,20191017
스타필드고양3F,경기,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955 (동산동),1522-3232,37.647216,20170817
스타필드고양1FR,경기,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955 (동산동),1522-3232,37.64697,20170817
고양삼송,경기,고양시 덕양구,경기도 고양시 덕양구 신원동 628-2,1522-3232,37.66367284776591,20161011
고양DT,경기,고양시 덕양구,경기도 고양시 덕양구 호국로 1775 (고양동),1522-3232,37.7095394,20151211
행신역,경기,고양시 덕양구,경기도 고양시 덕양구 충장로 14 (행신동),1522-3232,37.61411330095322,20160614
원당DT,경기,고양시 덕양구,경기도 고양시 덕양구 호국로 811 (주교동),1522-3232,37.658155,20141218
화정,경기,고양시 덕양구,경기도 고양시 덕양구 화신로272번길 57 (화정동),1522-3232,37.63353224,20010508
화정역,경기,고양시 덕양구,경기도 고양시 덕양구 화신로260번길 57 (화정동),1522-3232,37.633450960563216,20120814
고양덕은,경기,고양시 덕양구,경기도 고양시 덕양구 으뜸로 130 (덕은동),1522-3232,37.579508396875966,20230406
고양행신,경기,고양시 덕양구,경기도 고양시 덕양구 충장로 126 (행신동),1522-3232,37.623898,20201007
고양원흥DT,경기,고양시 덕양구,경기도 고양시 덕양구 서오릉로663번길 8 (원흥동),1522-3232,37.636819,20210825
고양향동,경기,고양시 덕양구,경기도 고양시 덕양구 꽃마을로 4 (향동동),1522-3232,37.598841426922625,20210331
지축역,경기,고양시 덕양구,경기도 고양시 덕양구 지축로 56 (지축동),1522-3232,37.649902287279666,20221207
화정호국로,경기,고양시 덕양구,경기도 고양시 덕양구 화수로14번길 72 (화정동),1522-3232,37.641816368002175,20210618
고양원당역,경기,고양시 덕양구,경기도 고양시 덕양구 고양대로 1415 (성사동),1522-3232,37.6538042589537,20260311
신흥역,경기,성남시 수정구,경기도 성남시 수정구 산성대로 267 (신흥동),1522-3232,37.440935,20200409
성남위례,경기,성남시 수정구,경기도 성남시 수정구 위례광장로 104 (창곡동),1522-3232,37.472839,20171017
성남이마트,경기,성남시 수정구,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴,1522-3232,37.4442471,20160127
가천대학교,경기,성남시 수정구,경기도 성남시 수정구 성남대로 1342 (복정동),1522-3232,37.44941,20231116
수진역,경기,성남시 수정구,경기도 성남시 수정구 산성대로 223 (신흥동) 1층,1522-3232,37.4389903651714,20231123
위례창곡,경기,성남시 수정구,경기도 성남시 수정구 위례동로 135 (창곡동),1522-3232,37.472159,20251226
성남태평,경기,성남시 수정구,경기도 성남시 수정구 수정로 149 (태평동) 1~2층,1522-3232,37.442561275669,20230824
판교아이스퀘어,경기,성남시 수정구,경기도 성남시 수정구 창업로 18(시흥동),1522-3232,37.41291102051743,20210824
판교위든타워,경기,성남시 수정구,경기도 성남시 수정구 금토로80번길 56 (금토동),1522-3232,37.406853849128,20250415
성남모란삼성,경기,성남시 수정구,경기도 성남시 수정구 산성대로 81 (수진동),1522-3232,37.43359712142669,20220329
남위례역,경기,성남시 수정구,경기도 성남시 수정구 위례광장로 9-9 (창곡동),1522-3232,37.4646,20220222
판교놀유니버스,경기,성남시 수정구,경기도 성남시 수정구 금토로 70 (금토동),1522-3232,37.405652966500696,20250620
위례중앙광장,경기,성남시 수정구,경기도 성남시 수정구 위례광장로 300 (창곡동) 130호,1522-3232,37.473711672971596,20260430
판교제2테크노밸리,경기,성남시 수정구,경기도 성남시 수정구 창업로 54 (시흥동),1522-3232,37.41108510155048,20240730
여주DT,경기,여주시,경기도 여주시 세종로 358 (점봉동)_1,1522-3232,37.26613937,20181026
여주P.아울렛입구,경기,여주시,경기도 여주시 명품로 360 2004호 (상거동),1522-3232,37.24051058,20090425
여주P.아울렛,경기,여주시,경기도 여주시 명품로 360 2400호 (상거동),1522-3232,37.242436232,20070528
여주프리미엄빌리지,경기,여주시,경기도 여주시 명품1로 22-2 (상거동),1522-3232,37.2426426001696,20240830
여주남한강DT,경기,여주시,경기도 여주시 강변북로 11 (천송동),1522-3232,37.3004139931102,20230622
여주자유CC,경기,여주시,경기도 여주시 가남읍 자유그린길 69 ,1522-3232,37.20895593135141,20220211
서여주IC DT,경기,여주시,경기도 여주시 세종대왕면 중부대로 2685 중부대로 2685,1522-3232,37.298135321397,20240529
평택비전,경기,평택시,경기도 평택시 비전5로 20-24 (비전동),1522-3232,36.99882806023261,20190613
평택서정DT,경기,평택시,경기도 평택시 경기대로 1353 (서정동),1522-3232,37.066066,20190730
평택안중DT,경기,평택시,경기도 평택시 안중읍 서동대로 1459 ,1522-3232,36.99081604230166,20191218
평택로데오,경기,평택시,경기도 평택시 중앙2로 13 (평택동),1522-3232,36.99183,20150826
평택AK플라자,경기,평택시,경기도 평택시 평택로 51 (평택동) 평택역,1522-3232,36.99189,20141218
평택송탄,경기,평택시,경기도 평택시 관광특구로 38 (서정동),1522-3232,37.06659128238811,20130530
평택용이DT,경기,평택시,경기도 평택시 죽백3로 125 (죽백동),1522-3232,37.003144825228816,20251219
평택독곡DT,경기,평택시,경기도 평택시 경기대로 1600 (독곡동),1522-3232,37.08708158627897,20230324
평택이충DT,경기,평택시,경기도 평택시 청원로 1388 (이충동),1522-3232,37.052009,20220609
평택죽백DT,경기,평택시,경기도 평택시 만세로 1707 (죽백동),1522-3232,37.013806597867,20200625
평택청북DT,경기,평택시,경기도 평택시 청북읍 안청로2길 86 ,1522-3232,37.0201732740776,20220218
평택고덕에듀타운,경기,평택시,경기도 평택시 고덕로 245 (고덕동),1522-3232,37.036367066190806,20240503
평택대DT,경기,평택시,경기도 평택시 서동대로 3847 (용이동),1522-3232,36.9933627,20201218
평택고덕,경기,평택시,경기도 평택시 고덕면 고덕여염9길 38 ,1522-3232,37.04023606708466,20220120
평택이마트,경기,평택시,경기도 평택시 영신로 29 (지제동),1522-3232,37.02160188806941,20220318
평택안중서동대로DT,경기,평택시,경기도 평택시 안중읍 서동대로 1724 ,1522-3232,36.9907209035009,20250612
평택세교DT,경기,평택시,경기도 평택시 경기대로 625 (세교동),1522-3232,37.007340586669855,20210827
평택시청,경기,평택시,경기도 평택시 중앙로 280 (합정동),1522-3232,36.9901763491559,20260630
평택팽성DT,경기,평택시,경기도 평택시 팽성읍 팽성로 221 경기도 평택시 팽성읍 팽성로 221,1522-3232,36.95483635792418,20240425
평택비전DT,경기,평택시,경기도 평택시 비전4로 180 (비전동),1522-3232,37.011055723008184,20230428
주엽강선,경기,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1371 (주엽동, 강선마을13단지아파트)",1522-3232,37.6663259773628,20200619
일산가로수길,경기,고양시 일산서구,경기도 고양시 일산서구 주엽로 80 (대화동),1522-3232,37.6657119408568,20180615
일산가구단지,경기,고양시 일산서구,경기도 고양시 일산서구 하이파크2로 67 (덕이동),1522-3232,37.69956957737873,20171130
일산덕이DT,경기,고양시 일산서구,경기도 고양시 일산서구 탄중로 106 (덕이동),1522-3232,37.692057815057964,20170426
일산후곡,경기,고양시 일산서구,경기도 고양시 일산서구 일산로 541 (일산동),1522-3232,37.6773867,20150623
스타필드마켓일산,경기,고양시 일산서구,경기도 고양시 일산서구 킨텍스로 171,1522-3232,37.661585014852534,20150618
일산탄현제니스,경기,고양시 일산서구,경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151),1522-3232,37.694119053291224,20140124
대화역,경기,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)",1522-3232,37.6753761,20131203
일산주엽,경기,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)",1522-3232,37.669903,20130917
현대킨텍스,경기,고양시 일산서구,경기도 고양시 일산서구 호수로 817 (대화동),1522-3232,37.668128,20200619
문촌사거리,경기,고양시 일산서구,경기도 고양시 일산서구 중앙로 1470 (주엽동),1522-3232,37.672648304725364,20210917
일산탄현동,경기,고양시 일산서구,경기도 고양시 일산서구 일현로 91 (탄현동),1522-3232,37.6951672,20200804
풍무역DT,경기,김포시,경기도 김포시 김포대로 657 (풍무동),1522-3232,37.610369792,20191223
풍무사거리DT,경기,김포시,경기도 김포시 풍무로 137 ,1522-3232,37.60783812341018,20200320
김포아이앤씨,경기,김포시,경기도 김포시 태장로 779 (장기동),1522-3232,37.638769,20190828
김포장기커낼,경기,김포시,"경기도 김포시 김포한강2로 41 (장기동, e편한세상 캐널시티)",1522-3232,37.63960023453895,20171122
김포감정DT,경기,김포시,경기도 김포시 중봉로 27 (감정동),1522-3232,37.624786,20170926
김포운양,경기,김포시,경기도 김포시 김포한강11로 288-32,1522-3232,37.6543091,20150617
김포이마트,경기,김포시,경기도 김포시 김포한강7로 71,1522-3232,37.644436737352,20150129
김포풍무DT,경기,김포시,경기도 김포시 풍무로 45 (풍무동),1522-3232,37.59993119799736,20140227
김포시청,경기,김포시,경기도 김포시 사우중로 35 (사우동),1522-3232,37.6184109302165,20140328
김포장기,경기,김포시,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)",1522-3232,37.644239,20130326
김포통진DT,경기,김포시,경기도 김포시 통진읍 김포대로 2026 ,1522-3232,37.682933887288634,20230728
김포현대아울렛3층,경기,김포시,경기도 김포시 고촌읍 아라육로152번길 100 ,1522-3232,37.598553606371226,20220218
김포구래DT,경기,김포시,경기도 김포시 양촌읍 봉수대로 1871 ,1522-3232,37.63477683875019,20220729
고촌역1번출구,경기,김포시,경기도 김포시 고촌읍 장차로 1 101호 (신곡리 1069-1) 1층 일부,1522-3232,37.60249686555899,20260529
김포석모DT,경기,김포시,"경기도 김포시 양촌읍 김포한강4로301 1,2층",1522-3232,37.651278880898836,20200828
김포걸포,경기,김포시,"경기도 김포시 걸포2로 83 (걸포동, 한강메트로자이1단지)",1522-3232,37.631833081161055,20220406
김포애기봉생태공원,경기,김포시,경기도 김포시 월곶면 평화공원로 289 ,1522-3232,37.75543683447103,20241129
김포양촌역DT,경기,김포시,"경기도 김포시 양촌읍 김포한강10로 236 구래리 259-1, 260, 262, 262-1 , 262-2, 260-6, 260-7",1522-3232,37.64778288069669,20240913
김포한강로DT,경기,김포시,경기도 김포시 양촌읍 김포한강4로 257 ,1522-3232,37.65075236331756,20230914
부천상동역,경기,부천시,경기도 부천시 원미구 길주로 105 (상동),1522-3232,37.50621,20200227
스타필드부천,경기,부천시,경기도 부천시 소사구 옥길로 1 (옥길동),1522-3232,37.461162409103956,20190903
부천옥길,경기,부천시,경기도 부천시 소사구 옥길로 118 (옥길동),1522-3232,37.467655743678904,20200416
부천심곡DT,경기,부천시,경기도 부천시 원미구 부천로 97 (심곡동),1522-3232,37.49292975179553,20170929
뉴코아부천,경기,부천시,경기도 부천시 원미구 송내대로 239 (상동),1522-3232,37.50456053172636,20160928
중동이마트,경기,부천시,경기도 부천시 원미구 석천로 188 (중동),1522-3232,37.50406453617466,20160930
부천중동DT,경기,부천시,경기도 부천시 원미구 부흥로 193 (중동),1522-3232,37.4963743,20160212
부천신중동역,경기,부천시,경기도 부천시 원미구 길주로 281 (중동),1522-3232,37.5037646,20150611
역곡역DT,경기,부천시,경기도 부천시 소사구 경인로 485 (괴안동),1522-3232,37.4835239,20150313
부천중동,경기,부천시,경기도 부천시 원미구 신흥로 161 (중동),1522-3232,37.497976,20140226
